SID BETTER WORSE BAQ_dyn BAQ_static BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR SWSS_PLUS_METEOR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
tsrus.cn.2113 Online-Z.1646 DeepMind.381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
tsrus.cn.2113 Online-Z.1646 Online-A.1585 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
tsrus.cn.2113 Online-Z.1646 dong-nmt.1207 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
un_news-zh.493 THUNLP.1498 WeChat_AI.1525 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1
un_news-zh.493 Tencent_Translation.1249 WeChat_AI.1525 0 1 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1
un_news-zh.493 zlabs-nlp.1176 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.493 zlabs-nlp.1176 dong-nmt.1207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 DeepMind.381 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
un_news-zh.496 DeepMind.381 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0
un_news-zh.496 DiDi_NLP.401 Huawei_TSC.889 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 1 1 1
un_news-zh.496 DiDi_NLP.401 WeChat_AI.1525 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1
un_news-zh.496 Huoshan_Translate.919 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
un_news-zh.496 Huoshan_Translate.919 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
un_news-zh.496 OPPO.1422 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 OPPO.1422 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
un_news-zh.496 Online-A.1585 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 Online-A.1585 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 Online-B.1605 Huawei_TSC.889 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1
un_news-zh.496 Online-Z.1646 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 SJTU-NICT.320 Huawei_TSC.889 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1
un_news-zh.496 SJTU-NICT.320 WeChat_AI.1525 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
un_news-zh.496 THUNLP.1498 Huawei_TSC.889 0 1 0 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1
un_news-zh.496 THUNLP.1498 Online-G.1569 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
un_news-zh.496 THUNLP.1498 WeChat_AI.1525 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1
un_news-zh.496 dong-nmt.1207 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
un_news-zh.496 dong-nmt.1207 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
un_news-zh.496 zlabs-nlp.1176 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
un_news-zh.496 zlabs-nlp.1176 WeChat_AI.1525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
xinhua-zh-01.6202 DeepMind.381 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 Huawei_TSC.889 Online-A.1585 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 OPPO.1422 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 Online-B.1605 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 Online-G.1569 Online-A.1585 1 0 1 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 1
xinhua-zh-01.6202 SJTU-NICT.320 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6202 dong-nmt.1207 Online-A.1585 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6285 DeepMind.381 Tencent_Translation.1249 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1
xinhua-zh-01.6285 DeepMind.381 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6285 DiDi_NLP.401 Tencent_Translation.1249 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0
xinhua-zh-01.6285 OPPO.1422 Tencent_Translation.1249 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
xinhua-zh-01.6285 SJTU-NICT.320 Tencent_Translation.1249 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1
xinhua-zh-01.6285 SJTU-NICT.320 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6285 WeChat_AI.1525 Tencent_Translation.1249 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6285 WeChat_AI.1525 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 DeepMind.381 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 DiDi_NLP.401 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 Huawei_TSC.889 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 Huoshan_Translate.919 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 Huoshan_Translate.919 SJTU-NICT.320 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1
xinhua-zh-01.6307 OPPO.1422 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 OPPO.1422 SJTU-NICT.320 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
xinhua-zh-01.6307 Online-A.1585 Online-Z.1646 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 1
xinhua-zh-01.6307 Online-A.1585 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6307 Online-A.1585 dong-nmt.1207 0 1 1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1
xinhua-zh-01.6307 Online-B.1605 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 Online-B.1605 SJTU-NICT.320 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 1 1 0 1 1 0 0 1 1 0 1
xinhua-zh-01.6307 Online-G.1569 Online-Z.1646 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0
xinhua-zh-01.6307 Online-G.1569 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6307 Tencent_Translation.1249 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 WeChat_AI.1525 Online-Z.1646 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6307 WeChat_AI.1525 SJTU-NICT.320 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1
xinhua-zh-01.6307 dong-nmt.1207 Online-Z.1646 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 0 1 1 0
xinhua-zh-01.6307 zlabs-nlp.1176 Online-Z.1646 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0
xinhua-zh-01.6307 zlabs-nlp.1176 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6309 SJTU-NICT.320 OPPO.1422 0 1 0 1 1 1 0 1 0 0 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1
xinhua-zh-01.6309 SJTU-NICT.320 Online-B.1605 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
xinhua-zh-01.6314 DeepMind.381 DiDi_NLP.401 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0
xinhua-zh-01.6314 DeepMind.381 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 DeepMind.381 OPPO.1422 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 DeepMind.381 Online-B.1605 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
xinhua-zh-01.6314 DeepMind.381 THUNLP.1498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 Huoshan_Translate.919 OPPO.1422 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 Online-A.1585 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 Online-G.1569 OPPO.1422 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 SJTU-NICT.320 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 WeChat_AI.1525 OPPO.1422 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1
xinhua-zh-01.6314 dong-nmt.1207 DiDi_NLP.401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 dong-nmt.1207 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 dong-nmt.1207 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 zlabs-nlp.1176 DiDi_NLP.401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 zlabs-nlp.1176 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 zlabs-nlp.1176 OPPO.1422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6314 zlabs-nlp.1176 Online-B.1605 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
xinhua-zh-01.6314 zlabs-nlp.1176 THUNLP.1498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6315 Online-A.1585 DeepMind.381 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0
xinhua-zh-01.6315 Online-Z.1646 DeepMind.381 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6316 DiDi_NLP.401 Huoshan_Translate.919 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0
xinhua-zh-01.6316 OPPO.1422 Huawei_TSC.889 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1
xinhua-zh-01.6316 OPPO.1422 Huoshan_Translate.919 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 0
xinhua-zh-01.6316 OPPO.1422 SJTU-NICT.320 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1
xinhua-zh-01.6316 Online-A.1585 Huawei_TSC.889 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6316 Online-A.1585 Huoshan_Translate.919 1 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0
xinhua-zh-01.6316 Online-A.1585 SJTU-NICT.320 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6316 Online-Z.1646 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6316 Online-Z.1646 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6316 WeChat_AI.1525 Huawei_TSC.889 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
xinhua-zh-01.6316 WeChat_AI.1525 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1
xinhua-zh-01.6316 WeChat_AI.1525 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1
xinhua-zh-01.6316 WeChat_AI.1525 zlabs-nlp.1176 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
xinhua-zh-01.6316 dong-nmt.1207 Huoshan_Translate.919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6319 DeepMind.381 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 DiDi_NLP.401 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 Huawei_TSC.889 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 Huoshan_Translate.919 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 OPPO.1422 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 Online-G.1569 Online-A.1585 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0
xinhua-zh-01.6319 Online-Z.1646 Online-A.1585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
xinhua-zh-01.6319 SJTU-NICT.320 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 THUNLP.1498 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 Tencent_Translation.1249 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6319 dong-nmt.1207 Online-A.1585 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
xinhua-zh-01.6319 zlabs-nlp.1176 Online-A.1585 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6321 DiDi_NLP.401 Huawei_TSC.889 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1
xinhua-zh-01.6321 DiDi_NLP.401 Online-A.1585 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1
xinhua-zh-01.6321 DiDi_NLP.401 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 DiDi_NLP.401 SJTU-NICT.320 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 1
xinhua-zh-01.6321 Huoshan_Translate.919 Huawei_TSC.889 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
xinhua-zh-01.6321 Huoshan_Translate.919 Online-A.1585 1 0 0 0 0 1 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
xinhua-zh-01.6321 Huoshan_Translate.919 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 Huoshan_Translate.919 SJTU-NICT.320 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1 0 0
xinhua-zh-01.6321 OPPO.1422 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
xinhua-zh-01.6321 OPPO.1422 Online-A.1585 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 1
xinhua-zh-01.6321 OPPO.1422 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 OPPO.1422 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0
xinhua-zh-01.6321 DeepMind.381 Online-A.1585 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1
xinhua-zh-01.6321 DeepMind.381 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 Huawei_TSC.889 Online-A.1585 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1
xinhua-zh-01.6321 Huawei_TSC.889 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 Online-B.1605 Huawei_TSC.889 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1
xinhua-zh-01.6321 Online-B.1605 Online-A.1585 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1
xinhua-zh-01.6321 Online-B.1605 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 Online-B.1605 SJTU-NICT.320 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0
xinhua-zh-01.6321 Online-G.1569 Online-A.1585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
xinhua-zh-01.6321 Online-G.1569 Online-Z.1646 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1
xinhua-zh-01.6321 Online-G.1569 SJTU-NICT.320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6321 SJTU-NICT.320 Online-A.1585 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1
xinhua-zh-01.6321 Tencent_Translation.1249 Online-A.1585 1 0 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1
xinhua-zh-01.6321 Tencent_Translation.1249 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 Tencent_Translation.1249 SJTU-NICT.320 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 0 1
xinhua-zh-01.6321 WeChat_AI.1525 Huawei_TSC.889 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 WeChat_AI.1525 Online-A.1585 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1
xinhua-zh-01.6321 WeChat_AI.1525 Online-Z.1646 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
xinhua-zh-01.6321 WeChat_AI.1525 SJTU-NICT.320 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
xinhua-zh-01.6321 zlabs-nlp.1176 Huawei_TSC.889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
xinhua-zh-01.6321 zlabs-nlp.1176 Online-A.1585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
